Name;Year;Publisher;Genre;women_percentage;men_percentage;Platform;Console_Name;Manufacturer;Release_Year;Sales;Type;NA_Sales;EU_Sales;JP_Sales;Other_Sales
Puzzle & Action: Tant-R;1994;Sega;Misc;0,38;0,62;GEN;Sega Genesis;Sega;1988;35;Home;0;0;0,03;0
Puzzle & Dragons;2013;GungHo;Role-Playing;0,26;0,74;3DS;Nintendo 3DS;Nintendo;2011;75,71;Handheld;0;0;1,51;0
Puzzle & Dragons X: God Chapter / Dragon Chapter;2016;GungHo;Action;0,18;0,82;3DS;Nintendo 3DS;Nintendo;2011;75,71;Handheld;0;0;0,2;0
Puzzler Brain Games;2012;Namco Bandai Games;Puzzle;0,42;0,58;Wii;Wii;Nintendo;2006;101,63;Home;0;0;0,66;0
Quake 4;2005;Activision;Shooter;0,055;0,945;PC;Personal Computer;Computer;1975;999,99;Home;0;0,02;0;0
Queen's Blade: Spiral Chaos;2009;Namco Bandai Games;Role-Playing;0,26;0,74;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,11;0
Queen's Gate: Spiral Chaos;2011;Namco Bandai Games;Role-Playing;0,26;0,74;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,14;0
Quiz Magic Academy DS;2008;Konami Digital Entertainment;Misc;0,38;0,62;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,32;0
Quiz Magic Academy DS: Futatsu no Jikuu Koku;2010;Konami Digital Entertainment;Misc;0,38;0,62;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,09;0
Quiz Mobile Gundam: Toi Senshi DX;2006;Namco Bandai Games;Puzzle;0,42;0,58;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,04;0
QUIZ PARTY;2012;Nintendo;Misc;0,38;0,62;Wii;Wii;Nintendo;2006;101,63;Home;0;0,05;0;0
Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP;2011;Plenty;Misc;0,38;0,62;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,02;0
Quiz! Hexagon II;2010;Namco Bandai Games;Misc;0,38;0,62;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,06;0
Quo Vadis;1995;Glams;Strategy;0,09;0,91;SAT;Sega Saturn;Sega;1994;9,26;Home;0;0;0,08;0
Rabbids Invasion: The Interactive TV Show;2014;Ubisoft;Misc;0,38;0,62;PS4;PlayStation 4;Sony;2013;108,9;Home;0;0,01;0;0
Rabbids Invasion: The Interactive TV Show;2014;Ubisoft;Misc;0,38;0,62;XOne;Xbox One;Microsoft;2013;46,9;Home;0;0,01;0;0
Rabbids Party Collection;2010;Ubisoft;Misc;0,38;0,62;Wii;Wii;Nintendo;2006;101,63;Home;0;0,16;0;0,02
RACE On;2009;bitComposer Games;Racing;0,06;0,94;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0,01
Racing Lagoon;1999;Square;Racing;0,06;0,94;PS;PlayStation;Sony;1994;102,49;Home;0;0;0,15;0,01
Radiant Silvergun;1998;ESP;Shooter;0,055;0,945;SAT;Sega Saturn;Sega;1994;9,26;Home;0;0;0,03;0
Rail Simulator;2007;Electronic Arts;Simulation;0,69;0,31;PC;Personal Computer;Computer;1975;999,99;Home;0;0,01;0;0
Railfan;2006;Ongakukan;Simulation;0,69;0,31;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0;0,01;0
Railroad Tycoon 3;2003;Gathering of Developers;Strategy;0,09;0,91;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0,01
Rain (2013);2013;Sony Computer Entertainment;Adventure;0,36;0,64;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0;0,05;0
Rakushou! Pachi-Slot Sengen 4;2006;Tecmo Koei;Misc;0,38;0,62;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,01;0
Rakushou! Pachi-Slot Sengen 5: Rio Paradise;2007;Tecmo Koei;Misc;0,38;0,62;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,03;0
Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis;2009;Tecmo Koei;Misc;0,38;0,62;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,01;0
RalliSport Challenge(JP sales);2002;Microsoft Game Studios;Racing;0,06;0,94;XB;Xbox;Microsoft;2001;24;Home;0;0;0,01;0
Rampo;1995;Sega;Adventure;0,36;0,64;SAT;Sega Saturn;Sega;1994;9,26;Home;0;0;0,03;0
Ranma 1/2: Akanekodan Teki Hihou;1993;TOHO;Role-Playing;0,26;0,74;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;0,11;0
Rapala for Kinect;2011;Activision;Sports;0,02;0,98;X360;Xbox 360;Microsoft;2005;84;Home;0;0,02;0;0
Rapid Reload;1995;Sony Computer Entertainment;Shooter;0,055;0,945;PS;PlayStation;Sony;1994;102,49;Home;0;0;0,09;0,01
Ratchet & Clank Collection;2014;Sony Computer Entertainment;Action;0,18;0,82;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0,05;0;0,01
Ratchet & Clank: Going Commando (JP weekly sales);2003;Sony Computer Entertainment;Action;0,18;0,82;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,24;0
Ratchet & Clank: Quest for Booty;2008;Sony Computer Entertainment;Platform;0,25;0,75;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0,53;0;0,04
Rave Master;2002;Konami Digital Entertainment;Fighting;0,134;0,866;GC;GameCube;Nintendo;2001;21,74;Home;0;0;0,05;0
Raven's Cry;2015;TopWare Interactive;Role-Playing;0,26;0,74;PS4;PlayStation 4;Sony;2013;108,9;Home;0;0,01;0;0
Raw Danger! (JP sales);2006;505 Games;Action;0,18;0,82;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,06;0
Ray Gigant;2015;Namco Bandai Games;Role-Playing;0,26;0,74;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0;0,04;0
Rayman 3: Hoodlum Havoc;2003;Ubisoft;Platform;0,25;0,75;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0,01
Rayman Origins;2012;Ubisoft;Platform;0,25;0,75;PC;Personal Computer;Computer;1975;999,99;Home;0;0,06;0;0,01
Rayman Raving Rabbids;2006;Ubisoft;Misc;0,38;0,62;PC;Personal Computer;Computer;1975;999,99;Home;0;0,01;0;0
Real Bout Garou Densetsu;1996;SNK;Fighting;0,134;0,866;SAT;Sega Saturn;Sega;1994;9,26;Home;0;0;0,1;0
Real Bout Garou Densetsu Special: Dominated Mind;1998;SNK;Fighting;0,134;0,866;PS;PlayStation;Sony;1994;102,49;Home;0;0;0,05;0
Real Crimes: The Unicorn Killer;2011;Unknown;Puzzle;0,42;0,58;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0,01;0;0
Real Robots Final Attack;1998;Banpresto;Shooter;0,055;0,945;PS;PlayStation;Sony;1994;102,49;Home;0;0;0,07;0,01
Real Rode;2008;Kadokawa Shoten;Adventure;0,36;0,64;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,01;0
Real Sound: Kaze no Riguretto;1997;Warp;Adventure;0,36;0,64;SAT;Sega Saturn;Sega;1994;9,26;Home;0;0;0,07;0
Really? Really! DS;2009;Kadokawa Shoten;Adventure;0,36;0,64;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,01;0
Record of Agarest War;2007;Ghostlight;Role-Playing;0,26;0,74;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0,03;0,03;0,01
Record of Agarest War: Marriage;2012;Compile Heart;Role-Playing;0,26;0,74;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,04;0
Record of Lodoss War: Eiyuu Sensou;1994;Sega;Role-Playing;0,26;0,74;SCD;Sega CD;Sega;1991;2;Home;0;0;0,06;0
Red Faction: Guerrilla;2009;THQ;Shooter;0,055;0,945;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0,01
Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi;2011;Unknown;Role-Playing;0,26;0,74;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,01;0
Refrain no Chika Meikyuu to Majo no Ryodan;2016;Nippon Ichi Software;Action;0,18;0,82;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0;0,04;0
Reine des Fleurs;2015;Idea Factory;Action;0,18;0,82;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0;0,02;0
Remember Me;2013;Capcom;Action;0,18;0,82;PC;Personal Computer;Computer;1975;999,99;Home;0;0,05;0;0,01
Renai 0 Kilometer;2013;Alchemist;Adventure;0,36;0,64;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,03;0
Renai Revenge;2015;TGL;Adventure;0,36;0,64;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0;0,03;0
Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales);2006;Konami Digital Entertainment;Action;0,18;0,82;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,01;0
Republique;2016;Nippon Ichi Software;Action;0,18;0,82;PS4;PlayStation 4;Sony;2013;108,9;Home;0;0,01;0,01;0
Resident Evil;1997;Capcom;Action;0,18;0,82;SAT;Sega Saturn;Sega;1994;9,26;Home;0;0;0,17;0
Resident Evil;2006;Capcom;Action;0,18;0,82;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0;0,12;0
Resident Evil 2: Dual Shock Edition;1998;Capcom;Action;0,18;0,82;PS;PlayStation;Sony;1994;102,49;Home;0;0;0,26;0,02
Resident Evil 4;2007;Ubisoft;Action;0,18;0,82;PC;Personal Computer;Computer;1975;999,99;Home;0;0,02;0;0,01
Resident Evil 6;2012;Capcom;Shooter;0,055;0,945;PC;Personal Computer;Computer;1975;999,99;Home;0;0,04;0;0,01
Resident Evil Chronicles HD;2012;Capcom;Shooter;0,055;0,945;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0;0,09;0
Resident Evil Director's Cut;2006;Capcom;Action;0,18;0,82;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0;0,04;0
Resident Evil Director's Cut: Dual Shock Edition;1997;Capcom;Action;0,18;0,82;PS;PlayStation;Sony;1994;102,49;Home;0;0;0,16;0,01
Resident Evil: Operation Raccoon City;2012;Capcom;Action;0,18;0,82;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0,01
Resident Evil: Revelations;2013;Capcom;Action;0,18;0,82;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0,01
Resident Evil: Umbrella Corps;2016;Capcom;Action;0,18;0,82;PS4;PlayStation 4;Sony;2013;108,9;Home;0;0;0,02;0
Resistance Dual Pack;2011;Sony Computer Entertainment;Shooter;0,055;0,945;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0,01;0;0
Retro Game Challenge;2007;Namco Bandai Games;Action;0,18;0,82;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,11;0
Revolution: 25th Anniversary Collection;2016;Koch Media;Adventure;0,36;0,64;PC;Personal Computer;Computer;1975;999,99;Home;0;0,02;0;0
Rewrite;2014;Prototype;Adventure;0,36;0,64;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0;0,01;0
Rhythm Heaven: The Best+;2015;Nintendo;Misc;0,38;0,62;3DS;Nintendo 3DS;Nintendo;2011;75,71;Handheld;0;0;0,71;0
Rhythm Tengoku;2006;Nintendo;Misc;0,38;0,62;GBA;Game Boy Advance;Nintendo;2001;81,51;Handheld;0;0;0,3;0,01
Richard Burns Rally;2004;SCi;Racing;0,06;0,94;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0,01
Ride;2015;Milestone S.r.l.;Racing;0,06;0,94;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0,06;0,01;0,01
Ride;2015;Milestone S.r.l.;Racing;0,06;0,94;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0
Ride;2015;Milestone S.r.l.;Racing;0,06;0,94;X360;Xbox 360;Microsoft;2005;84;Home;0;0,02;0;0
Ridge Racer;1994;Sony Computer Entertainment;Racing;0,06;0,94;PS;PlayStation;Sony;1994;102,49;Home;0;0;0,74;0,05
Ridge Racer 2;2006;Sony Computer Entertainment;Racing;0,06;0,94;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0,03;0,07;0,01
Ridge Racer Unbounded;2012;Namco Bandai Games;Racing;0,06;0,94;PC;Personal Computer;Computer;1975;999,99;Home;0;0,02;0;0
Riding Stables: The Whitakers present Milton and Friends;2011;DTP Entertainment;Sports;0,02;0,98;3DS;Nintendo 3DS;Nintendo;2011;75,71;Handheld;0;0,04;0;0
Rimo-Cocoron;2001;Sony Computer Entertainment;Action;0,18;0,82;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,05;0
Rinne no Lagrange: Kamogawa Days;2012;Namco Bandai Games;Adventure;0,36;0,64;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0;0,02;0
Rise of Nations: Rise of Legends;2006;Microsoft Game Studios;Strategy;0,09;0,91;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0,01
Rise of the Tomb Raider;2016;Square Enix;Adventure;0,36;0,64;PC;Personal Computer;Computer;1975;999,99;Home;0;0,09;0;0,01
Risen;2009;Deep Silver;Role-Playing;0,26;0,74;PC;Personal Computer;Computer;1975;999,99;Home;0;0,11;0;0,03
Risen 2: Dark Waters;2012;Deep Silver;Role-Playing;0,26;0,74;PC;Personal Computer;Computer;1975;999,99;Home;0;0,19;0;0,04
Risen 3: Titan Lords;2014;Deep Silver;Role-Playing;0,26;0,74;PC;Personal Computer;Computer;1975;999,99;Home;0;0,08;0;0,01
Risen 3: Titan Lords;2015;Deep Silver;Role-Playing;0,26;0,74;PS4;PlayStation 4;Sony;2013;108,9;Home;0;0,05;0;0,01
River King: Mystic Valley (jp sales);2007;Rising Star Games;Sports;0,02;0,98;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,03;0
Roary the Racing Car;2009;Avanquest;Misc;0,38;0,62;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0,08;0;0,01
Robotica;1994;Sega;Shooter;0,055;0,945;SAT;Sega Saturn;Sega;1994;9,26;Home;0;0;0,06;0
Rock N' Roll Racing;1993;Interplay;Racing;0,06;0,94;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;0,01;0
RockMan & Forte;1998;Capcom;Platform;0,25;0,75;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;0,14;0
RockMan EXE 4.5 Real Operation;2004;Capcom;Role-Playing;0,26;0,74;GBA;Game Boy Advance;Nintendo;2001;81,51;Handheld;0;0;0,08;0
Ro-Kyu-Bu!;2011;Kadokawa Shoten;Adventure;0,36;0,64;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,08;0
Ro-Kyu-Bu! Lost Secret;2013;Kadokawa Shoten;Adventure;0,36;0,64;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,02;0
Ro-Kyu-Bu! Secret Photo Op;2014;Kadokawa Games;Adventure;0,36;0,64;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0;0,01;0
RollerCoaster Tycoon 2: Triple Thrill Pack;2003;Atari;Strategy;0,09;0,91;PC;Personal Computer;Computer;1975;999,99;Home;0;0,02;0;0,01
RollerCoaster Tycoon World;2016;Atari;Simulation;0,69;0,31;PC;Personal Computer;Computer;1975;999,99;Home;0;0,02;0;0
Romance of the Three Kingdoms (3DS);2013;Tecmo Koei;Strategy;0,09;0,91;3DS;Nintendo 3DS;Nintendo;2011;75,71;Handheld;0;0;0,03;0
Romance of the Three Kingdoms 13;2015;Tecmo Koei;Action;0,18;0,82;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0;0,04;0
Romance of the Three Kingdoms II;1991;Tecmo Koei;Strategy;0,09;0,91;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;0,25;0
Romance of the Three Kingdoms II;2015;Tecmo Koei;Strategy;0,09;0,91;3DS;Nintendo 3DS;Nintendo;2011;75,71;Handheld;0;0;0,03;0
Romance of the Three Kingdoms III: Dragon of Destiny;1992;Tecmo Koei;Strategy;0,09;0,91;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;0,29;0
Romance of the Three Kingdoms IV: Wall of Fire;1994;Tecmo Koei;Strategy;0,09;0,91;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;0,53;0
Romance of the Three Kingdoms XI;2007;Tecmo Koei;Strategy;0,09;0,91;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,07;0
Romance of the Three Kingdoms XII;2012;Tecmo Koei;Strategy;0,09;0,91;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0;0,09;0
Romance of the Three Kingdoms XII;2012;Tecmo Koei;Strategy;0,09;0,91;WiiU;Wii U;Nintendo;2012;13,56;Home;0;0;0,02;0
Romancing SaGa;1992;SquareSoft;Role-Playing;0,26;0,74;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;0,97;0
Romancing SaGa 2;1993;SquareSoft;Role-Playing;0,26;0,74;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;1,17;0
Romancing SaGa 3;1995;SquareSoft;Role-Playing;0,26;0,74;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;1,29;0,01
Rome: Total War;2004;Activision;Strategy;0,09;0,91;PC;Personal Computer;Computer;1975;999,99;Home;0;0,08;0;0,02
Rome: Total War - Gold Edition;2006;Sega;Strategy;0,09;0,91;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0,01
Romeo Vs. Juliet;2013;Quinrose;Adventure;0,36;0,64;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,01;0
Rondo of Swords (jp sales);2007;Success;Role-Playing;0,26;0,74;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,01;0
Roommate Asami: Okusama wa Joshikousei;2002;Datam Polystar;Adventure;0,36;0,64;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,02;0
Root Double: Before Crime After Days;2012;Yeti;Action;0,18;0,82;X360;Xbox 360;Microsoft;2005;84;Home;0;0;0,01;0
Root Infinity Rexx;2015;Idea Factory;Adventure;0,36;0,64;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0;0,02;0
Rosario to Vampire: Tanabata no Miss Youkai Gakuen;2008;Capcom;Adventure;0,36;0,64;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,01;0
Rose to Tasogare no Kojou;2016;Nippon Ichi Software;Action;0,18;0,82;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0;0,02;0
Routes PE;2007;Aqua Plus;Adventure;0,36;0,64;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,01;0
Royal Palace of White Sword and The City of Gentiles;2005;Take-Two Interactive;Role-Playing;0,26;0,74;PS2;PlayStation 2;Sony;2000;155;Home;0;0,51;0;0,62
Royal Palace of White Sword and The City of Gentiles;2009;Take-Two Interactive;Role-Playing;0,26;0,74;PC;Personal Computer;Computer;1975;999,99;Home;0;0,02;0;0,01
Rozen Maiden: Duellwalzer;2006;Taito;Adventure;0,36;0,64;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,02;0
Rozen Maiden: Gebetgarten;2007;Taito;Fighting;0,134;0,866;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,01;0
RPG Tsukuru 2;1996;ASCII Entertainment;Role-Playing;0,26;0,74;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;0,31;0
RPG Tsukuru DS;2010;Enterbrain;Role-Playing;0,26;0,74;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,05;0
Rudra no Hihou;1996;SquareSoft;Role-Playing;0,26;0,74;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;0,15;0
Rugby 15;2015;Bigben Interactive;Sports;0,02;0,98;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0,05;0;0,01
Rugby 15;2015;Bigben Interactive;Sports;0,02;0,98;X360;Xbox 360;Microsoft;2005;84;Home;0;0,05;0;0
Rugby Challenge 3;2016;Alternative Software;Sports;0,02;0,98;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0,04;0;0,01
Rugby Challenge 3;2016;Alternative Software;Sports;0,02;0,98;PS4;PlayStation 4;Sony;2013;108,9;Home;0;0,03;0;0,01
Rugby Challenge 3;2016;Alternative Software;Sports;0,02;0,98;X360;Xbox 360;Microsoft;2005;84;Home;0;0,02;0;0
Rugby Challenge 3;2016;Alternative Software;Sports;0,02;0,98;XOne;Xbox One;Microsoft;2013;46,9;Home;0;0,01;0;0
Rugby League 3;2010;Alternative Software;Sports;0,02;0,98;Wii;Wii;Nintendo;2006;101,63;Home;0;0,06;0;0,01
Rugby League Live;2010;Home Entertainment Suppliers;Sports;0,02;0,98;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0,02;0;0,01
Rugby League Live;2010;Home Entertainment Suppliers;Sports;0,02;0,98;X360;Xbox 360;Microsoft;2005;84;Home;0;0,02;0;0
Rugby League Live 3;2015;Tru Blu Entertainment;Action;0,18;0,82;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0,03;0;0
Rugby League Live 3;2015;Tru Blu Entertainment;Action;0,18;0,82;X360;Xbox 360;Microsoft;2005;84;Home;0;0,03;0;0
Rugby League Live 3;2015;Tru Blu Entertainment;Action;0,18;0,82;PS4;PlayStation 4;Sony;2013;108,9;Home;0;0,02;0;0
Rugby League Live 3;2015;Tru Blu Entertainment;Action;0,18;0,82;XOne;Xbox One;Microsoft;2013;46,9;Home;0;0,01;0;0
Rugby League Team Manager 2015;2015;Alternative Software;Action;0,18;0,82;PC;Personal Computer;Computer;1975;999,99;Home;0;0,02;0;0
Rugby World Cup 2011;2011;505 Games;Sports;0,02;0,98;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0,25;0;0,08
Rugby World Cup 2015;2015;Ubisoft;Sports;0,02;0,98;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0,06;0;0,01
Rugby World Cup 2015;2015;Ubisoft;Sports;0,02;0,98;PS4;PlayStation 4;Sony;2013;108,9;Home;0;0,05;0;0,01
Rugby World Cup 2015;2015;Ubisoft;Sports;0,02;0,98;X360;Xbox 360;Microsoft;2005;84;Home;0;0,04;0;0
Rugby World Cup 2015;2015;Ubisoft;Sports;0,02;0,98;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0,03;0;0,01
Rugby World Cup 2015;2015;Ubisoft;Sports;0,02;0,98;XOne;Xbox One;Microsoft;2013;46,9;Home;0;0,02;0;0
Rugby World Cup 2015;2015;Ubisoft;Sports;0,02;0,98;PC;Personal Computer;Computer;1975;999,99;Home;0;0,01;0;0
Runabout 3: Neo Age;2002;BAM! Entertainment;Racing;0,06;0,94;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,03;0
Runaway: A Twist of Fate;2009;Focus Home Interactive;Adventure;0,36;0,64;PC;Personal Computer;Computer;1975;999,99;Home;0;0,04;0;0,01
Rurouni Kenshin: Enjou! Kyoto Rinne;2006;Banpresto;Action;0,18;0,82;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,13;0
Rurouni Kenshin: Meiji Kenkaku Romantan Saisen;2011;Namco Bandai Games;Fighting;0,134;0,866;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,06;0
Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen;2012;Namco Bandai Games;Action;0,18;0,82;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,06;0
Ryu Ga Gotoku Kenzan!;2008;Sega;Adventure;0,36;0,64;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0;0,36;0
Ryu-koku;2006;KID;Adventure;0,36;0,64;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,02;0
S.T.A.L.K.E.R.: Call of Pripyat;2009;Namco Bandai Games;Shooter;0,055;0,945;PC;Personal Computer;Computer;1975;999,99;Home;0;0,05;0;0,01
S.T.A.L.K.E.R.: Clear Sky;2008;Deep Silver;Shooter;0,055;0,945;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0,01
S.Y.K Renshouden;2010;Idea Factory;Adventure;0,36;0,64;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,03;0
S.Y.K Renshouden Portable;2011;Idea Factory;Adventure;0,36;0,64;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,04;0
S.Y.K: Shinsetsu Saiyuuki;2009;Idea Factory;Adventure;0,36;0,64;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,01;0
S.Y.K: Shinsetsu Saiyuuki Portable;2010;Idea Factory;Adventure;0,36;0,64;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,01;0
Sacred 2: Fallen Angel;2008;Ascaron Entertainment GmbH;Role-Playing;0,26;0,74;PC;Personal Computer;Computer;1975;999,99;Home;0;0,05;0;0,01
Sacred 3;2014;Deep Silver;Role-Playing;0,26;0,74;PC;Personal Computer;Computer;1975;999,99;Home;0;0,02;0;0
Sacred Blaze;2009;Flight-Plan;Strategy;0,09;0,91;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,04;0
Sacred Gold;2005;Encore;Role-Playing;0,26;0,74;PC;Personal Computer;Computer;1975;999,99;Home;0;0,02;0;0
Saenai Kanojo no Sodatekata: Blessing Flowers;2015;5pb;Action;0,18;0,82;PSV;PlayStation Vita;Sony;2011;10;Handheld;0;0;0,02;0
SaGa 2: Hihou Densetsu - Goddess of Destiny;2009;Square Enix;Role-Playing;0,26;0,74;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,17;0
SaGa 3: Jikuu no Hasha - Shadow or Light;2011;Square Enix;Role-Playing;0,26;0,74;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,08;0
Saigo no Yakusoku no Monogatari;2011;Unknown;Role-Playing;0,26;0,74;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,11;0
Saihai no Yukue;2008;Tecmo Koei;Strategy;0,09;0,91;DS;Nintendo DS;Nintendo;2004;154,02;Handheld;0;0;0,03;0
Saikyou Habu Shogi;1996;Seta Corporation;Misc;0,38;0,62;N64;Nintendo 64;Nintendo;1996;32,93;Home;0;0;0,06;0,03
Sailor Moon;1993;Namco Bandai Games;Action;0,18;0,82;SNES;Super Nintendo Entertainment System;Nintendo;1990;49,1;Home;0;0;0,22;0
Saint Seiya Omega: Ultimate Cosmo;2012;Namco Bandai Games;Fighting;0,134;0,866;PSP;PlayStation Portable;Sony;2004;80;Handheld;0;0;0,01;0
Saint Seiya: Brave Soldiers;2013;Namco Bandai Games;Fighting;0,134;0,866;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0,01;0,06;0
Saint Seiya: Sanctuary Battle;2011;Namco Bandai Games;Action;0,18;0,82;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0,09;0,11;0,03
Saint Seiya: Soldiers' Soul;2015;Namco Bandai Games;Fighting;0,134;0,866;PS4;PlayStation 4;Sony;2013;108,9;Home;0;0,09;0,04;0,02
Saint Seiya: Soldiers' Soul;2015;Namco Bandai Games;Fighting;0,134;0,866;PS3;PlayStation 3;Sony;2006;87,4;Home;0;0;0,04;0
Saint Seiya: The Hades;2006;Namco Bandai Games;Fighting;0,134;0,866;PS2;PlayStation 2;Sony;2000;155;Home;0;0;0,04;0
Saints Row 2;2009;THQ;Action;0,18;0,82;PC;Personal Computer;Computer;1975;999,99;Home;0;0,03;0;0,01
